,studentID,classrank,admissionstest,AP,averageAP,SATsubject,GPA,GPA_w,program,schooltype,intendedgradyear,addInfo,canAfford,female,MinorityGender,MinorityRace,international,firstinfamily,sports,artist,workexp
0,AYNPNGX3MJ,,2090.0,2.0,4.5,2.0,4.0,4.11,Physics Engineering,1.0,2015.0,Varsity Lacrosse Tennis Community service Cancer Research and Awareness ClubNational Merit Commended AP Physics Book Award Cum LaudeExcellent interviews recommendations show that I am not an introvert or a book worm they get the idea across that I live a very balanced life,0.0,-1.0,-1.0,-1.0,-1.0,,-1.0,,
0,LB9CC5V18W,,1910.0,2.0,3.5,2.0,4.0,4.33,Economics,-1.0,2018.0,,0.0,-1.0,-1.0,-1.0,-1.0,,-1.0,,
0,CR641HYRUN,,2110.0,3.0,3.6666666666666665,0.0,3.95,4.25,Biology,-1.0,2017.0,I played tennis freshman year 10 hours week 12 weeks year I have also been in eight musicals and plays over my high school career 13 hours week 22 weeks year I have done some community service like being a tutor for my school s homework center 4 hours week 3 weeks year Sophomore year I won the school drama award for Best Supporting Performer for my performance as Cogsworth in Beauty and the Beast ,0.0,-1.0,-1.0,-1.0,-1.0,,-1.0,,
0,RF15ELWAOD,,2250.0,3.0,4.666666666666667,1.0,4.0,5.0,,-1.0,2018.0, Violin Youth Symphony 4 yrs 3 hrs wk during school year Violin school orchestra Secretary of school orchestra 80 hours of service teaching English in China 2012 Volunteer at Civic Center 4 hrs week Writer for school newspaper Member of National Honor Society Honor roll Regional Gold Key award Scholastic Art Writing contest Works published on Teen Ink website Teen Ink s Editors Choice Award Article published in Teen Ink print magazine AP Scholar National Merit Scholarship Finalist,0.0,1.0,-1.0,-1.0,-1.0,,-1.0,,
0,UE34DL079N,,2030.0,2.0,4.5,2.0,4.0,4.3,Physics and Astronomy,-1.0,2012.0,Mathletes 2006 2008 Drama Club 2005 2008 Competitive Winterguard 2004 2005 Competitive Marching Band Colorguard 2006 2008 Key Club 2005 2006 Academic Competition Team 2007 2008 Band Leadership Award County Wide Science Accomplishment Award North Carolina Governor s School for Natural Science Summer Ventures in Science and Math for Environmental Field Geology,0.0,1.0,-1.0,-1.0,-1.0,,-1.0,,
0,N4Y1IOID8K,,2140.0,7.0,4.0,0.0,3.94,3.94,Business,-1.0,2011.0,,0.0,-1.0,-1.0,-1.0,-1.0,,-1.0,,
0,4YS6JGA9G2,,2160.0,1.0,4.0,2.0,3.7,3.7,Film,-1.0,2010.0,,0.0,-1.0,-1.0,-1.0,-1.0,,-1.0,,
0,GTL6J0YM1Y,,2240.0,3.0,5.0,3.0,3.5,4.0,Music Theory,-1.0,2013.0,music orchestra dance ballet theatreoutstanding soloist school wide awards in math and history,0.0,-1.0,-1.0,-1.0,-1.0,,-1.0,,
0,P2PC80PPN2,,1960.0,0.0,,0.0,3.65,3.8,,1.0,2018.0,Tae Kwon Do Black Belt School Musician Volunteer activites for 4 years,-1.0,-1.0,-1.0,-1.0,-1.0,,-1.0,,
0,YSSVFH52T5,,1800.0,0.0,,1.0,3.98,3.95,Industrial Engineering,1.0,2016.0,,0.0,-1.0,-1.0,-1.0,1.0,,-1.0,,
0,XL2KLDYQ3E,,1610.0,1.0,2.0,0.0,3.0,4.12,Pre Law Criminal Justice Political Science,-1.0,2013.0,550 community service hours Co Founder of Project Outreach a community oriented organization that strengthens the awareness of health issues more specifically the HIV AIDS epidemic in the African American community Vice President of French club Co President of Politics and Debate club Member of the Multicultural Fair Committee Attended West Point s Summer Leaders Seminar Employment Teacher s Assistant Self Checkout Clerk at Winn Dixie Tennis not on team though Hardworking Student award 2007 MYP completion 2007 The Delta Sigma Theta Excellence Award 2008 Certificate of Completion from West Point Summer Leaders Seminar United States Military Academy Interned at County Court House for one summer High Representative for the County s High School Student s Advisory Board for voting Income 20 000 Neither parents went to college and single parent home participate in community conferences dealing with crises that face the African American community We discuss issues pertaining to SIDS the AIDS HIV pandemic STD s high school retention rates and teen pregnancy AP IB classes taken since freshman year,0.0,-1.0,-1.0,1.0,-1.0,,-1.0,,
0,8DU2QH74PZ,,2020.0,4.0,3.75,2.0,4.0,4.5,Engineering,-1.0,2018.0,,0.0,1.0,-1.0,1.0,-1.0,,-1.0,,
0,M9BDZ40RLF,,2010.0,0.0,,4.0,3.81,4.28,Chemical Engineering politics,1.0,2012.0,Academic Bowl 9 10 11 12 2 hours week 40 weeks year Captain 12 Went To National Tounaments 11 12 Best Buddies 10 11 12 1 hours week 20 weeks year French Club 9 10 11 12 1 hours week 20 weeks year Young Republicans 9 10 11 12 3 hours week 35 weeks year Ronald W Reagan Presidental Role 12 American Conservative Union Federal Lobbyist 12 3Hr WK 52 Weeks year NRA Lobbyist 11 12 1Hr wk 20wk yr Center for consumer freedon Lobbyist 12 3 hours Week 12 Weeks year Computer Programming 11 12 1 hours week 15 weeks year Teachable moments Volunteer work 9 10 11 12 15 hours week 2 weeks year CBD Employement Summer 10 11 12 45 hours week 10 weeks year Minuiteman Corps Membership 11 12 1Hr wk 45 wks yr Set Up School chapter which I Was President Of Pro Life Citizenship Committee 11 12 2Hr wk 30 wk yrNHS 10 11 12 French NHS 11 Academic Bowl Club award 9 10 11 12 Upheld SCHIP Veto 2007 Voted most likely to rule or take over the worldOkay I Aint the best student or athelete but i can write like one mean sonnuvabitch and I m super self reliant and independant My interview with MIT Was real awkward but whats up is i got the will of my activities to get me inno College Yet I just KNOW dartmouth aint takin my assss cuz i got burnt up real bad 1st quarter in calc and my recs suck I cen try at Tufts but dey don want me jus antotha confederate flag wavin southern boy in pinkoland Anyway life goes on Peace ,0.0,-1.0,-1.0,-1.0,-1.0,,-1.0,,
0,J5H02SHBH7,,2100.0,6.0,5.0,2.0,3.5,4.0,Econ,-1.0,2016.0,,0.0,-1.0,-1.0,-1.0,-1.0,,-1.0,,
0,X5CEXEMWSG,,2220.0,4.0,4.75,4.0,4.0,4.5,,-1.0,2012.0,,0.0,-1.0,-1.0,-1.0,-1.0,,-1.0,,
0,DDZAHLXTP0,,1990.0,4.0,3.25,3.0,3.63,3.83,Mass Communications,-1.0,2012.0,,0.0,1.0,-1.0,-1.0,-1.0,,-1.0,,
0,CV5ZTSTT03,,2020.0,7.0,4.428571428571429,0.0,3.7,4.6,,-1.0,2017.0,Senior Class Vice President 10hr weekHonor Cadet,0.0,1.0,-1.0,-1.0,-1.0,,-1.0,,
0,I1XTVJ3NK4,,2060.0,4.0,3.25,3.0,3.78,3.9,womens studies,1.0,2011.0,choir singing musical theater debate community service about 70 hours choir contest 1st place region 2nd place state 2005 2006 solo vocal 1st place region 2nd place state 2006 ,0.0,1.0,-1.0,-1.0,-1.0,,-1.0,,
0,MWKUOON0NH,,1940.0,0.0,,3.0,3.78,,BioPhysics,-1.0,2012.0,Boy Scouts Senior Patrol Leader JASM 4 wk 52wks Year Venturing 26wks Year Varsity Cross Country 14hrs wk 10wks year BPA 5wks Year JV Track Field 14hrs wk 10 wks year National Honor Society 2nd Place National Business Professionals of America Competition National Young Leaders Conference Attendee,0.0,-1.0,-1.0,-1.0,-1.0,,-1.0,,
0,0HZFYG8FGH,,1820.0,3.0,2.6666666666666665,4.0,3.5,3.9,,-1.0,2012.0,Youth and Government 3 years 2 to 5 hours per week Forum Committee Chair 2005 06 Delegation Executive Assistant 2006 07 Print Media Staff Photographer 2006 07 Art Director Production Manager 2007 08 Girl Scouts 11 years about 2 hours per week Girl Scout Silver Award 40 hours Girl Scout Career Award 40 hours Girl Scout Leadership 30 hours Girl Scout Gold Award 72 hours Art Center College of Design Saturday High Teacher s Assistant 1 year 3 to 5 hours per week August 2007 Fashion Show Coordinator ASB Student Government 2 years 5 to 7 hours per week Associated Student Body President 2007 08 Homecoming 2006 Halftime Show Coordinator Springfest 2007 Decorations Committee Chair Academy of Visual and Performing Arts Visual Arts Minor 2 years 3 to 5 hours per week The Humanitarian Club 2 hours per week Founder President 2007 08Girl Scouts Girl Scout Silver Award Girl Scout Gold Award Academic Awards Blue Honor Roll GPA of 3 5 3 years Varsity Scholar maintenance of GPA of 3 0 while being a Varsity athlete Cheerleading 2005 School wide Awards Caught Making A Difference Award 2006I really wish that I had interviewed for all the universities where I applied Although my resume is decent compared to my peers I feel that my ability to articulate my thoughts and promote myself in a mature way would have definitely increased my chances of admission Also if in the future someone is actually reading through my profile if you do rejected from a UC please do not fret even my boyfriend s dad who is a transfer counselor to a community college that has the top acceptance rate of transfers into the UC system said that the decisions made can be a bit screwy So please don t let that decision make you think less of yourself But if it does copy and paste the link at the bottom of the page and read through this article it is certainly uplifting http www boston com news education k 12 articles 2008 03 10 the college rejection letter ,0.0,1.0,-1.0,-1.0,-1.0,,-1.0,,
0,EW7UZWSG8J,,2090.0,2.0,5.0,1.0,3.69,4.07,Government,1.0,2019.0,JV Tennis 10 hrs 1 week 12 weeks 4 years Varsity Softball 10 hrs 1 week 12 weeks 3 years Tutor for school children 10 hrs 1 week 12 weeks 4 years Japanese Club Head 2 hrs week 5 weeks 3 years Spanish Club Head 2 hrs week 5 weeks 3 years School Newspaper Writer Guitar 5 hrs week 30 weeks 3 years School tour guide 2 hours week 35 weeks year MUN 2 hours week 10 weeks year Student librarian 2 hours week 30 weeks year Rock Club head Head of Service Learning trip to Mexico National Hispanic Recognition Scholar 2014 Questbridge College Prep Scholar A Better Chance Scholar Cate School Named Scholar Award Recipient of Wellesley Travel Grant Windows on Williams Grant Published in Literary MagazineI have attended a private school for 3 years after going to public school all my life I was choosen from a very large pool of applicants to receive financial aid every year I am first in my family to go to college and my first language was Spanish ,-1.0,1.0,-1.0,1.0,-1.0,,-1.0,,
0,7XQWSCMTZ8,,1980.0,4.0,4.25,4.0,4.0,4.73,Biomedical Engineering,-1.0,2016.0,Mock Trial 2 hours week for 2 years CSF president and vice president 1 hour week for 36 weeks Varsity Volleyball 10 hours week for 20 weeks for 4 years JV Basketball 12 hours week for 20 weeks for 2 years Show Choir 1 hour week for 1 year SF Food Bank 6 hours week for 12 weeks Defensive Player of the Year AP Scholar with Honor Award Principle s List Honor Roll Student Athlete Award 2nd place SF County Mock Trial Team,0.0,-1.0,-1.0,-1.0,-1.0,,-1.0,,
0,M1CG9SFPPT,,2190.0,0.0,,4.0,3.7,,Undecided,1.0,2011.0,French Club Co President 11 12 10 12 Campus Ministry Home Room Rep 9 11 Secretary 12 9 12 Track 11 12 Culture Club 9 National Honor Society 11 12 Yearbook Staff 12National Hispanic Recognition Program Finalist 1st Honors 2nd Honors Magna Cum Laude National Latin Exam My father had colon cancer He was very sick Freshman year and passed away December of my Sophmore year It impacted my grades slightly I don t plan on interviewing for any of my schools ,0.0,1.0,-1.0,1.0,-1.0,,-1.0,,
0,ZKHSIQ9SPB,,2070.0,3.0,4.0,2.0,4.0,4.54,english,-1.0,2012.0,Varsity Girls Soccer 9th Grade Lacrosse 10 12 Virginia Girls State June 2007 PINK Club 10 11 12 grades Phoenix Rising Club 12 Tutor First Graders in Spanish Language 10th grade 757 Teen Correspondent for The Virginian Pilot Maury News Staff Writer 11 12 grades Co Editor In Chief of Maury News 12 grade National Honor Society 10 11 12 grades Spanish Honor SocietyAcademic High Honors 9 10 11 12 grades Academic Honor Roll 9 10 11 12 grades Most Outstanding Spanish Language Student 10th Grade Winner First Place Book Review Friends of the Norfolk Public Library 2005 Scholastic Achievement Recognition by The Virginian Pilot 10 11 grades AP Scholar Award Who s Who Among American High School Students National Merit Commended Student National Achievement Finalist,0.0,1.0,-1.0,-1.0,-1.0,,-1.0,,
0,THSBLI5C56,,1790.0,4.0,3.25,0.0,3.6,4.45,,-1.0,2016.0,volleyball flute 2 years marching band concert bandin ib program,0.0,1.0,-1.0,-1.0,-1.0,,-1.0,,
0,VDJ8ROKKCL,,2100.0,2.0,2.0,3.0,3.6,4.31,Engineering,1.0,2016.0,,0.0,-1.0,-1.0,-1.0,-1.0,,-1.0,,
0,94P61VILFB,,1840.0,5.0,3.2,3.0,3.1,3.3,Mechanical Engineering,-1.0,2014.0,Student Government 2 years Student Body President Commissioner of Technology Mascot Class Vice President A C E 4 years Public Speaker Basketball 1 year Power Forward Baseball 2 years OutfielderRobert Kennedy Award Magna Cum Laude Cum Laude Magna Cum Laude Obama Award Most Outspoken Award,0.0,-1.0,-1.0,1.0,-1.0,,-1.0,,
0,RZ1ZL9WP1F,,2140.0,5.0,3.6,3.0,4.0,4.9,,-1.0,2018.0,Varsity Football Seasonal Drama Club Seasonal Varsity Track Field Seasonal Literary Magazine Editor In Chief School Year Long Class of 2014 Officers President School Year Long Student Council Vice President School Year Long Key Club Member School Year Long National Honor Society Member School Year Long KHS Band Winter and Spring Crew Trainer at McDonald s Hired June 2012 Church Weekly services plus choir rehearsals Mayor s Student of the Year Award Middle School June 2010 Consecutive Principal s Honor Roll Freshman Sophomore and Junior Years Student of the Month for September both Freshman and Sophomore Years Geometry Honors Award 2010 2011 School Year Mathleague Award Freshman and Sophomore Years English I Honors Award 2010 2011 School Year Business Law Award 2011 2012 School Year Spanish III Award 2011 2012 School Year Honors Algebra II Award 2011 2012 School Year Varsity Letter for Track and Field 2011 2012 School Year Varsity Letter for Football 2012 2013 School Year AP English Language Award 2012 2013 School Year AP US History Award 2012 2013 School Year Spanish IV Award 2012 2013 School Year Physics Award 2012 2013 School Year Honors Pre Calculus Award 2012 2013 School Year I am currently homeless and have been for the past eight months Recommendations will have a huge impact I taught myself how to speak Spanish and play six different instruments ,-1.0,-1.0,-1.0,1.0,-1.0,,-1.0,,
0,Q2FRFSFW8J,,2060.0,3.0,3.3333333333333335,3.0,3.6,4.57,Political Science,-1.0,2012.0,Soccer Band DeMolaytop 5 ,0.0,-1.0,-1.0,1.0,-1.0,,-1.0,,
0,911MU875UY,,2120.0,4.0,4.25,2.0,4.0,5.0,Computer Science,-1.0,2016.0,,0.0,-1.0,-1.0,-1.0,-1.0,,-1.0,,
0,DF1KQQP9AB,,2300.0,0.0,,0.0,4.0,4.5,Computer Science,1.0,2018.0,,-1.0,1.0,-1.0,-1.0,-1.0,,-1.0,,
0,867EPOGIF0,,1820.0,1.0,4.0,2.0,3.34,3.75,Political Science,-1.0,2013.0,,0.0,-1.0,-1.0,1.0,-1.0,,-1.0,,
0,XZE8R94C92,,2310.0,0.0,,4.0,4.0,5.0,Medicine,0.0,2019.0,,1.0,-1.0,-1.0,1.0,1.0,,-1.0,,
0,0NEWGRWIG1,,2290.0,7.0,4.714285714285714,2.0,3.86,4.6,Engineering,-1.0,2019.0,Violin Color GuardFHS AP Scholar with Distinction,-1.0,1.0,-1.0,-1.0,-1.0,,-1.0,,
0,L13VT5W1IE,,1810.0,6.0,3.5,3.0,3.89,4.66,Bioengineering,0.0,2019.0,Academic Decathlon 45 hours week 42 weeks year Leo Awards,-1.0,1.0,-1.0,-1.0,-1.0,,-1.0,,
0,VXBOCCO4NV,,2340.0,3.0,4.666666666666667,4.0,3.9,4.0,Economics,-1.0,2016.0,Student Council Lacrosse Basketball Worked at Dunkin Donuts,0.0,1.0,-1.0,-1.0,-1.0,,-1.0,,
0,H859MCE5WA,,2320.0,0.0,,3.0,4.0,,Computer Engineering,-1.0,2018.0,President of FBLA Speech and Debate Club 10 hours a week Member of High School Band Varsity Tennis Team 20 hours a week Student Government 3 hours a week Independent Scientific Research 5 hours a weekBest of Category at State Science Fair Qualified for International Science Fair Qualified for National Debate Tournament Qualified for National FBLA Conference ,-1.0,-1.0,-1.0,-1.0,-1.0,,-1.0,,
0,OJWFB68QQM,,1730.0,0.0,,0.0,3.59,3.74,Theater,-1.0,2017.0,I am a songwriter vocalist and electric guitar player aspiring to act write and direct films Original work Calling Out http www youtube com watch v 0244c3oUQZk These Chains http www youtube com watch v KQdNGJxtBfU feature related Meet the Hero http www youtube com watch v 85lqmJFEpnI I joined Fort Washington School of Rock a performance based music after school program in late eighth grade to further learn electric guitar Since then I ve played guitar or sang in over 100 performances and had my songs selected as Best of Show for several seasonal concerts I ve performed at World Live Caf in Philadelphia and Wilmington DE The Note in West Chester Brownies East in Ardmore and The Limit in Blue Bell Last year I auditioned and was selected to be a part of School of Rock s House Band which is a group of musicians who represent the school House Band has performed at a number of local and this summer toured Texas Additionally I formed my own band All the Wings have written a number of original songs and performed them live We re scheduled to have All the Wing s songs professionally recorded I ve now decided to channel my creativity into acting but music will always be a part of my life I ve also worked part time at Fort Washington School of Rock and as a sideline teach guitar Through my journey with School of Rock writing and performing my own songs and forming a band I learned that with dedication hard work and perseverance I could become a talented musician I gained incredible confidence and life lessons about teamwork responsibility and practice Recognition Performances Alice in Chains Rain When I Die http www youtube com watch v rTR8VF7N2aw Meatloaf s Paradise By the Dashboard Light http www youtube com watch v vmNxzQT05tE Black Sabbath s A National Acrobat http www youtube com watch v GBPNNE 1mw feature plcp Acting I am taking Film Television Scene Study and Audition Mastery at Philadelphia Acting Studio I also took an introductory class there this summer I tried out and have a role in my high school fall drama production Under My Skin I will be auditioning as well for my high school comedy and spring musical Some of the work I ve done at School of Rock has helped me with performance skills Each quarter we have a weekly 3 hour rehearsal to prepare for the next season s show Dramatic Performances Red Hot Chili Peppers Under the Bridge http www youtube com watch v vCds1jy 28c list UUVGcHcnPIVDwS9xtxxAsmkA index 0 feature plcp Guns N Roses Civil War http www youtube com watch v vBszJnrjrM0 feature plcp Metallica One http www youtube com watch v GPiRtx1hFyM feature plcp AC DC For Those About to Rock http www youtube com watch v 9gQd2W mIJo feature plcp Rolling Stone s Gimme Shelter electric guitar solo http www youtube com watch v rdPrvObr2Ik feature plcpInvited to be in National Honor Society Auditioned and selected to be in Fort Washington School of Rock s House Band Played and sang in various local venues plus toured Texas in Summer 2012 Several of my songs chosen as Best of Season Alice in Chains Rain When I Die http www youtube com watch v rTR8VF7N2aw Meatloaf s Paradise By the Dashboard Light http www youtube com watch v vmNxzQT05tE Black Sabbath s A National Acrobat http www youtube com watch v GBPNNE 1mw feature plcp,0.0,-1.0,-1.0,-1.0,-1.0,,-1.0,,
0,TWTXQPP7UY,,2360.0,4.0,5.0,5.0,3.93,,,-1.0,2018.0,,-1.0,1.0,-1.0,-1.0,-1.0,,-1.0,,
0,U7VKH9O3W1,,1970.0,4.0,4.5,3.0,3.97,4.26,Political Science,-1.0,2012.0,,0.0,-1.0,-1.0,1.0,-1.0,,-1.0,,
